original_index,cluster_kmeans,cluster_dbscan,dbscan_ruido,Class
22020,2,0,0,0
22021,2,4,0,0
22022,2,0,0,0
22023,2,0,0,0
22024,2,0,0,0
22025,2,-1,1,0
22026,2,0,0,0
22027,2,0,0,0
22028,3,-1,1,0
22029,2,0,0,0
22030,2,0,0,0
22031,2,4,0,0
22032,0,1,0,0
22033,2,0,0,0
22034,2,0,0,0
22035,2,3,0,0
22036,0,1,0,0
22037,2,-1,1,0
22038,2,0,0,0
22039,5,-1,1,0
22040,2,0,0,0
22041,2,-1,1,0
22042,2,-1,1,0
22043,2,0,0,0
22044,2,-1,1,0
22045,2,2,0,0
22046,2,0,0,0
22047,2,4,0,0
22048,2,0,0,0
22049,2,0,0,0
22050,5,0,0,0
22051,2,0,0,0
22052,2,0,0,0
22053,2,0,0,0
22054,2,4,0,0
22055,2,2,0,0
22056,2,0,0,0
22057,2,0,0,0
22058,2,0,0,0
22059,2,-1,1,0
22060,2,2,0,0
22061,2,0,0,0
22062,2,-1,1,0
22063,2,-1,1,0
22064,2,2,0,0
22065,2,2,0,0
22066,5,0,0,0
22067,2,0,0,0
22068,2,-1,1,0
22069,2,-1,1,0
22070,0,1,0,0
22071,2,0,0,0
22072,2,0,0,0
22073,2,0,0,0
22074,2,4,0,0
22075,2,0,0,0
22076,5,0,0,0
22077,2,0,0,0
22078,2,4,0,0
22079,2,0,0,0
22080,2,2,0,0
22081,2,4,0,0
22082,2,0,0,0
22083,2,0,0,0
22084,2,0,0,0
22085,2,0,0,0
22086,2,-1,1,0
22087,2,0,0,0
22088,2,0,0,0
22089,2,-1,1,0
22090,2,2,0,0
22091,2,0,0,0
22092,2,0,0,0
22093,2,-1,1,0
22094,2,-1,1,0
22095,2,-1,1,0
22096,2,4,0,0
22097,0,1,0,0
22098,2,0,0,0
22099,2,0,0,0
22100,2,3,0,0
22101,2,2,0,0
22102,2,0,0,0
22103,5,0,0,0
22104,2,0,0,0
22105,2,0,0,0
22106,2,0,0,0
22107,2,4,0,0
22108,5,-1,1,0
22109,2,0,0,0
22110,2,-1,1,0
22111,2,0,0,0
22112,2,-1,1,0
22113,2,0,0,0
22114,2,-1,1,0
22115,2,-1,1,0
22116,0,-1,1,0
22117,2,0,0,0
22118,2,0,0,0
22119,2,0,0,0
22120,2,0,0,0
22121,2,-1,1,0
22122,2,-1,1,0
22123,2,0,0,0
22124,2,-1,1,0
22125,2,0,0,0
22126,2,-1,1,0
22127,3,-1,1,0
22128,2,0,0,0
22129,2,2,0,0
22130,2,2,0,0
22131,2,-1,1,0
22132,2,3,0,0
22133,2,0,0,0
22134,2,4,0,0
22135,2,3,0,0
22136,2,2,0,0
22137,2,0,0,0
22138,2,0,0,0
22139,2,4,0,0
22140,2,2,0,0
22141,2,0,0,0
22142,2,3,0,0
22143,2,-1,1,0
22144,2,0,0,0
22145,2,3,0,0
22146,2,-1,1,0
22147,2,0,0,0
22148,2,-1,1,0
22149,2,4,0,0
22150,0,1,0,0
22151,2,0,0,0
22152,5,0,0,0
22153,2,0,0,0
22154,2,0,0,0
22155,2,0,0,0
22156,2,0,0,0
22157,2,-1,1,0
22158,5,-1,1,0
22159,2,0,0,0
22160,2,0,0,0
22161,2,0,0,0
22162,2,0,0,0
22163,2,0,0,0
22164,2,0,0,0
22165,2,0,0,0
22166,2,-1,1,0
22167,2,3,0,0
22168,2,-1,1,0
22169,2,4,0,0
22170,2,0,0,0
22171,2,3,0,0
22172,2,0,0,0
22173,2,0,0,0
22174,2,0,0,0
22175,2,0,0,0
22176,2,0,0,0
22177,2,0,0,0
22178,2,-1,1,0
22179,2,0,0,0
22180,2,0,0,0
22181,5,-1,1,0
22182,2,0,0,0
22183,0,-1,1,0
22184,2,4,0,0
22185,2,0,0,0
22186,5,0,0,0
22187,2,3,0,0
22188,2,2,0,0
22189,2,3,0,0
22190,2,-1,1,0
22191,2,0,0,0
22192,2,0,0,0
22193,2,2,0,0
22194,2,4,0,0
22195,0,1,0,0
22196,2,0,0,0
22197,2,0,0,0
22198,2,0,0,0
22199,2,0,0,0
22200,2,-1,1,0
22201,2,-1,1,0
22202,2,0,0,0
22203,0,1,0,0
22204,2,0,0,0
22205,2,-1,1,0
22206,2,0,0,0
22207,2,0,0,0
22208,2,0,0,0
22209,2,4,0,0
22210,2,0,0,0
22211,2,4,0,0
22212,2,0,0,0
22213,2,2,0,0
22214,2,4,0,0
22215,2,0,0,0
22216,2,0,0,0
22217,2,0,0,0
22218,2,2,0,0
22219,2,-1,1,0
22220,2,0,0,0
22221,0,1,0,0
22222,2,0,0,0
22223,2,0,0,0
22224,2,-1,1,0
22225,2,-1,1,0
22226,2,-1,1,0
22227,2,0,0,0
22228,2,4,0,0
22229,0,1,0,0
22230,2,4,0,0
22231,5,0,0,0
22232,2,0,0,0
22233,2,-1,1,0
22234,2,4,0,0
22235,2,0,0,0
22236,2,4,0,0
22237,3,-1,1,0
22238,5,0,0,0
22239,2,0,0,0
22240,2,0,0,0
22241,2,0,0,0
22242,2,0,0,0
22243,2,0,0,0
22244,2,0,0,0
22245,2,0,0,0
22246,2,0,0,0
22247,2,4,0,0
22248,2,-1,1,0
22249,2,0,0,0
22250,2,0,0,0
22251,5,0,0,0
22252,2,4,0,0
22253,2,-1,1,0
22254,2,2,0,0
22255,2,0,0,0
22256,2,0,0,0
22257,2,0,0,0
22258,2,0,0,0
22259,2,0,0,0
22260,2,-1,1,0
22261,2,2,0,0
22262,2,0,0,0
22263,2,0,0,0
22264,2,0,0,0
22265,2,-1,1,0
22266,2,-1,1,0
22267,2,4,0,0
22268,2,0,0,0
22269,5,0,0,0
22270,2,0,0,0
22271,2,0,0,0
22272,2,0,0,0
22273,2,0,0,0
22274,2,4,0,0
22275,2,0,0,0
22276,2,0,0,0
22277,2,0,0,0
22278,2,0,0,0
22279,2,0,0,0
22280,5,-1,1,0
22281,2,-1,1,0
22282,2,-1,1,0
22283,2,0,0,0
22284,2,-1,1,0
22285,2,0,0,0
22286,2,0,0,0
22287,2,0,0,0
22288,2,-1,1,0
22289,2,0,0,0
22290,2,-1,1,0
22291,2,2,0,0
22292,2,-1,1,0
22293,2,0,0,0
22294,2,-1,1,0
22295,2,-1,1,0
22296,2,0,0,0
22297,2,0,0,0
22298,2,-1,1,0
22299,2,-1,1,0
22300,2,0,0,0
22301,2,-1,1,0
22302,2,3,0,0
22303,2,0,0,0
22304,2,0,0,0
22305,2,0,0,0
22306,2,-1,1,0
22307,2,-1,1,0
22308,2,4,0,0
22309,2,-1,1,0
22310,2,-1,1,0
22311,2,-1,1,0
22312,2,0,0,0
22313,2,4,0,0
22314,2,4,0,0
22315,2,0,0,0
22316,2,0,0,0
22317,5,0,0,0
22318,2,0,0,0
22319,2,0,0,0
22320,2,0,0,0
22321,2,-1,1,0
22322,2,0,0,0
22323,2,0,0,0
22324,2,-1,1,0
22325,5,-1,1,0
22326,2,-1,1,0
22327,2,-1,1,0
22328,2,0,0,0
22329,2,0,0,0
22330,2,0,0,0
22331,2,-1,1,0
22332,2,0,0,0
22333,2,4,0,0
22334,2,4,0,0
22335,2,4,0,0
22336,2,2,0,0
22337,3,-1,1,0
22338,2,-1,1,0
22339,2,0,0,0
22340,2,4,0,0
22341,2,0,0,0
22342,2,0,0,0
22343,2,4,0,0
22344,2,0,0,0
22345,3,-1,1,0
22346,2,-1,1,0
22347,2,0,0,0
22348,2,0,0,0
22349,2,0,0,0
22350,2,0,0,0
22351,2,2,0,0
22352,2,0,0,0
22353,2,0,0,0
22354,2,0,0,0
22355,3,-1,1,0
22356,2,-1,1,0
22357,5,0,0,0
22358,2,0,0,0
22359,2,0,0,0
22360,2,2,0,0
22361,5,-1,1,0
22362,2,0,0,0
22363,2,2,0,0
22364,2,-1,1,0
22365,2,0,0,0
22366,2,4,0,0
22367,2,4,0,0
22368,2,0,0,0
22369,2,-1,1,0
22370,2,0,0,0
22371,2,0,0,0
22372,2,0,0,0
22373,2,-1,1,0
22374,2,0,0,0
22375,2,0,0,0
22376,2,4,0,0
22377,2,0,0,0
22378,0,1,0,0
22379,2,-1,1,0
22380,2,0,0,0
22381,2,0,0,0
22382,5,-1,1,0
22383,2,0,0,0
22384,2,0,0,0
22385,2,-1,1,0
22386,2,0,0,0
22387,2,0,0,0
22388,0,1,0,0
22389,2,0,0,0
22390,2,0,0,0
22391,2,0,0,0
22392,2,0,0,0
22393,2,-1,1,0
22394,2,0,0,0
22395,2,0,0,0
22396,2,4,0,0
22397,2,0,0,0
22398,2,-1,1,0
22399,2,0,0,0
22400,2,0,0,0
22401,2,0,0,0
22402,2,0,0,0
22403,2,0,0,0
22404,2,2,0,0
22405,2,0,0,0
22406,2,0,0,0
22407,0,1,0,0
22408,2,0,0,0
22409,2,0,0,0
22410,2,-1,1,0
22411,2,0,0,0
22412,2,4,0,0
22413,2,-1,1,0
22414,5,0,0,0
22415,2,4,0,0
22416,2,2,0,0
22417,2,4,0,0
22418,2,0,0,0
22419,2,-1,1,0
22420,2,2,0,0
22421,2,2,0,0
22422,3,-1,1,0
22423,2,0,0,0
22424,2,0,0,0
22425,2,-1,1,0
22426,2,0,0,0
22427,2,-1,1,0
22428,2,-1,1,0
22429,2,-1,1,0
22430,2,0,0,0
22431,2,0,0,0
22432,2,3,0,0
22433,5,-1,1,0
22434,2,4,0,0
22435,2,4,0,0
22436,2,4,0,0
22437,2,3,0,0
22438,2,4,0,0
22439,2,0,0,0
22440,2,-1,1,0
22441,2,0,0,0
22442,2,0,0,0
22443,2,-1,1,0
22444,2,0,0,0
22445,2,-1,1,0
22446,5,-1,1,0
22447,2,0,0,0
22448,2,0,0,0
22449,2,2,0,0
22450,0,7,0,0
22451,2,-1,1,0
22452,2,4,0,0
22453,2,3,0,0
22454,2,0,0,0
22455,2,4,0,0
22456,2,0,0,0
22457,2,4,0,0
22458,2,4,0,0
22459,2,4,0,0
22460,2,4,0,0
22461,2,0,0,0
22462,2,0,0,0
22463,3,-1,1,0
22464,2,4,0,0
22465,2,0,0,0
22466,0,1,0,0
22467,2,0,0,0
22468,2,0,0,0
22469,2,4,0,0
22470,2,0,0,0
22471,2,4,0,0
22472,2,4,0,0
22473,2,3,0,0
22474,2,0,0,0
22475,2,0,0,0
22476,2,-1,1,0
22477,2,0,0,0
22478,2,0,0,0
22479,2,-1,1,0
22480,2,0,0,0
22481,2,0,0,0
22482,2,-1,1,0
22483,2,3,0,0
22484,2,0,0,0
22485,2,4,0,0
22486,2,0,0,0
22487,2,0,0,0
22488,2,0,0,0
22489,0,1,0,0
22490,0,7,0,0
22491,2,4,0,0
22492,2,-1,1,0
22493,2,3,0,0
22494,2,0,0,0
22495,2,0,0,0
22496,2,14,0,0
22497,2,3,0,0
22498,2,0,0,0
22499,2,0,0,0
22500,2,0,0,0
22501,2,0,0,0
22502,2,0,0,0
22503,2,0,0,0
22504,2,0,0,0
22505,2,0,0,0
22506,2,-1,1,0
22507,2,4,0,0
22508,2,-1,1,0
22509,2,0,0,0
22510,2,0,0,0
22511,2,0,0,0
22512,2,0,0,0
22513,0,5,0,0
22514,2,0,0,0
22515,2,0,0,0
22516,0,1,0,0
22517,2,0,0,0
22518,2,-1,1,0
22519,2,-1,1,0
22520,2,0,0,0
22521,2,4,0,0
22522,2,4,0,0
22523,2,0,0,0
22524,2,0,0,0
22525,2,0,0,0
22526,0,5,0,0
22527,2,2,0,0
22528,2,-1,1,0
22529,2,0,0,0
22530,2,2,0,0
22531,2,0,0,0
22532,2,0,0,0
22533,2,0,0,0
22534,2,3,0,0
22535,2,-1,1,0
22536,2,0,0,0
22537,2,0,0,0
22538,2,0,0,0
22539,2,-1,1,0
22540,2,0,0,0
22541,2,0,0,0
22542,0,6,0,0
22543,2,0,0,0
22544,2,0,0,0
22545,5,-1,1,0
22546,2,0,0,0
22547,2,0,0,0
22548,2,2,0,0
22549,2,4,0,0
22550,3,-1,1,0
22551,2,0,0,0
22552,2,0,0,0
22553,2,4,0,0
22554,5,0,0,0
22555,2,0,0,0
22556,3,-1,1,0
22557,2,0,0,0
22558,5,0,0,0
22559,2,0,0,0
22560,2,0,0,0
22561,2,0,0,0
22562,3,-1,1,0
22563,2,2,0,0
22564,2,0,0,0
22565,2,0,0,0
22566,2,0,0,0
22567,2,0,0,0
22568,2,4,0,0
22569,2,-1,1,0
22570,2,0,0,0
22571,2,0,0,0
22572,2,-1,1,0
22573,2,0,0,0
22574,2,-1,1,0
22575,2,0,0,0
22576,2,4,0,0
22577,2,4,0,0
22578,2,4,0,0
22579,2,0,0,0
22580,2,0,0,0
22581,3,-1,1,0
22582,2,0,0,0
22583,2,13,0,0
22584,2,0,0,0
22585,2,0,0,0
22586,2,0,0,0
22587,2,0,0,0
22588,2,4,0,0
22589,2,0,0,0
22590,2,0,0,0
22591,2,3,0,0
22592,2,2,0,0
22593,2,0,0,0
22594,2,2,0,0
22595,2,0,0,0
22596,2,0,0,0
22597,2,0,0,0
22598,2,2,0,0
22599,2,0,0,0
22600,0,-1,1,0
22601,2,0,0,0
22602,2,0,0,0
22603,2,-1,1,0
22604,2,0,0,0
22605,2,0,0,0
22606,2,-1,1,0
22607,2,0,0,0
22608,0,1,0,0
22609,2,-1,1,0
22610,0,7,0,0
22611,2,0,0,0
22612,2,3,0,0
22613,2,0,0,0
22614,2,0,0,0
22615,2,-1,1,0
22616,2,0,0,0
22617,0,1,0,0
22618,2,4,0,0
22619,2,-1,1,0
22620,2,0,0,0
22621,2,0,0,0
22622,2,0,0,0
22623,2,0,0,0
22624,2,0,0,0
22625,2,-1,1,0
22626,2,2,0,0
22627,2,-1,1,0
22628,2,0,0,0
22629,2,0,0,0
22630,0,1,0,0
22631,2,0,0,0
22632,2,4,0,0
22633,2,0,0,0
22634,2,-1,1,0
22635,2,0,0,0
22636,2,-1,1,0
22637,2,0,0,0
22638,0,1,0,0
22639,2,-1,1,0
22640,2,4,0,0
22641,2,0,0,0
22642,2,0,0,0
22643,2,-1,1,0
22644,2,-1,1,0
22645,2,0,0,0
22646,2,-1,1,0
22647,2,3,0,0
22648,3,-1,1,0
22649,2,0,0,0
22650,2,4,0,0
22651,2,-1,1,0
22652,2,0,0,0
22653,2,0,0,0
22654,2,0,0,0
22655,2,4,0,0
22656,2,-1,1,0
22657,0,-1,1,0
22658,2,3,0,0
22659,0,7,0,0
22660,2,4,0,0
22661,2,0,0,0
22662,0,1,0,0
22663,2,0,0,0
22664,0,1,0,0
22665,2,0,0,0
22666,2,0,0,0
22667,2,0,0,0
22668,2,0,0,0
22669,2,0,0,0
22670,2,-1,1,0
22671,2,0,0,0
22672,2,0,0,0
22673,2,0,0,0
22674,2,0,0,0
22675,2,-1,1,0
22676,2,0,0,0
22677,2,0,0,0
22678,2,0,0,0
22679,2,3,0,0
22680,2,-1,1,0
22681,2,4,0,0
22682,2,4,0,0
22683,2,0,0,0
22684,2,0,0,0
22685,2,4,0,0
22686,2,0,0,0
22687,0,1,0,0
22688,2,4,0,0
22689,2,4,0,0
22690,2,0,0,0
22691,2,-1,1,0
22692,2,-1,1,0
22693,2,-1,1,0
22694,2,0,0,0
22695,2,2,0,0
22696,2,0,0,0
22697,2,0,0,0
22698,2,0,0,0
22699,2,-1,1,0
22700,2,-1,1,0
22701,2,0,0,0
22702,2,-1,1,0
22703,2,-1,1,0
22704,2,0,0,0
22705,2,-1,1,0
22706,2,2,0,0
22707,0,1,0,0
22708,2,-1,1,0
22709,2,3,0,0
22710,2,-1,1,0
22711,5,0,0,0
22712,2,4,0,0
22713,2,0,0,0
22714,2,2,0,0
22715,2,0,0,0
22716,2,0,0,0
22717,2,2,0,0
22718,2,4,0,0
22719,2,0,0,0
22720,2,0,0,0
22721,2,3,0,0
22722,2,-1,1,0
22723,2,4,0,0
22724,2,4,0,0
22725,5,-1,1,0
22726,2,0,0,0
22727,3,-1,1,0
22728,0,1,0,0
22729,2,0,0,0
22730,2,0,0,0
22731,2,0,0,0
22732,2,-1,1,0
22733,2,0,0,0
22734,2,0,0,0
22735,2,0,0,0
22736,2,4,0,0
22737,2,0,0,0
22738,2,0,0,0
22739,0,5,0,0
22740,2,4,0,0
22741,0,1,0,0
22742,2,0,0,0
22743,2,-1,1,0
22744,2,0,0,0
22745,2,3,0,0
22746,2,0,0,0
22747,2,0,0,0
22748,5,-1,1,0
22749,2,0,0,0
22750,2,-1,1,0
22751,2,-1,1,0
22752,2,0,0,0
22753,2,2,0,0
22754,2,4,0,0
22755,2,0,0,0
22756,2,0,0,0
22757,2,0,0,0
22758,2,3,0,0
22759,2,0,0,0
22760,2,-1,1,0
22761,2,4,0,0
22762,2,0,0,0
22763,2,3,0,0
22764,2,-1,1,0
22765,2,0,0,0
22766,2,0,0,0
22767,2,0,0,0
22768,5,0,0,0
22769,2,0,0,0
22770,2,0,0,0
22771,2,0,0,0
22772,2,0,0,0
22773,2,0,0,0
22774,2,-1,1,0
22775,2,2,0,0
22776,2,-1,1,0
22777,2,0,0,0
22778,2,0,0,0
22779,0,1,0,0
22780,2,-1,1,0
22781,2,0,0,0
22782,2,0,0,0
22783,2,0,0,0
22784,2,0,0,0
22785,2,0,0,0
22786,2,3,0,0
22787,2,3,0,0
22788,2,4,0,0
22789,2,0,0,0
22790,2,0,0,0
22791,5,-1,1,0
22792,2,0,0,0
22793,2,-1,1,0
22794,2,2,0,0
22795,2,0,0,0
22796,2,-1,1,0
22797,2,0,0,0
22798,2,0,0,0
22799,2,0,0,0
22800,2,0,0,0
22801,2,0,0,0
22802,2,0,0,0
22803,2,4,0,0
22804,2,0,0,0
22805,2,-1,1,0
22806,2,0,0,0
22807,2,0,0,0
22808,2,0,0,0
22809,2,-1,1,0
22810,2,-1,1,0
22811,2,0,0,0
22812,0,1,0,0
22813,2,0,0,0
22814,2,0,0,0
22815,2,-1,1,0
22816,2,0,0,0
22817,2,0,0,0
22818,2,0,0,0
22819,2,0,0,0
22820,2,0,0,0
22821,2,0,0,0
22822,2,3,0,0
22823,2,0,0,0
22824,2,3,0,0
22825,2,0,0,0
22826,2,4,0,0
22827,0,7,0,0
22828,2,0,0,0
22829,2,0,0,0
22830,2,3,0,0
22831,2,-1,1,0
22832,2,0,0,0
22833,2,-1,1,0
22834,2,0,0,0
22835,2,-1,1,0
22836,2,-1,1,0
22837,2,0,0,0
22838,2,0,0,0
22839,2,-1,1,0
22840,2,0,0,0
22841,2,0,0,0
22842,2,-1,1,0
22843,2,0,0,0
22844,3,-1,1,0
22845,2,0,0,0
22846,2,0,0,0
22847,2,0,0,0
22848,2,-1,1,0
22849,2,0,0,0
22850,2,0,0,0
22851,2,0,0,0
22852,2,0,0,0
22853,2,0,0,0
22854,2,4,0,0
22855,0,-1,1,0
22856,2,-1,1,0
22857,5,-1,1,0
22858,2,3,0,0
22859,2,0,0,0
22860,2,-1,1,0
22861,2,-1,1,0
22862,2,-1,1,0
22863,2,0,0,0
22864,2,0,0,0
22865,0,1,0,0
22866,2,0,0,0
22867,2,0,0,0
22868,2,-1,1,0
22869,5,0,0,0
22870,2,0,0,0
22871,2,-1,1,0
22872,2,0,0,0
22873,2,2,0,0
22874,2,0,0,0
22875,2,2,0,0
22876,2,0,0,0
22877,2,-1,1,0
22878,2,-1,1,0
22879,2,-1,1,0
22880,2,0,0,0
22881,2,0,0,0
22882,2,2,0,0
22883,2,-1,1,0
22884,2,0,0,0
22885,2,0,0,0
22886,2,0,0,0
22887,2,4,0,0
22888,5,0,0,0
22889,2,0,0,0
22890,2,2,0,0
22891,2,0,0,0
22892,2,-1,1,0
22893,2,0,0,0
22894,2,0,0,0
22895,2,0,0,0
22896,2,-1,1,0
22897,2,-1,1,0
22898,2,0,0,0
22899,2,-1,1,0
22900,2,2,0,0
22901,2,0,0,0
22902,2,-1,1,0
22903,2,0,0,0
22904,5,0,0,0
22905,2,0,0,0
22906,2,-1,1,0
22907,2,0,0,0
22908,2,0,0,0
22909,2,0,0,0
22910,2,-1,1,0
22911,2,0,0,0
22912,2,-1,1,0
22913,2,0,0,0
22914,2,4,0,0
22915,2,0,0,0
22916,2,0,0,0
22917,2,0,0,0
22918,2,0,0,0
22919,2,0,0,0
22920,2,-1,1,0
22921,0,1,0,0
22922,2,0,0,0
22923,2,-1,1,0
22924,2,0,0,0
22925,2,4,0,0
22926,2,0,0,0
22927,2,3,0,0
22928,2,0,0,0
22929,2,0,0,0
22930,2,0,0,0
22931,2,-1,1,0
22932,2,0,0,0
22933,0,1,0,0
22934,2,-1,1,0
22935,2,0,0,0
22936,2,0,0,0
22937,5,-1,1,0
22938,3,-1,1,0
22939,2,-1,1,0
22940,2,0,0,0
22941,2,0,0,0
22942,2,0,0,0
22943,2,0,0,0
22944,2,0,0,0
22945,2,3,0,0
22946,2,-1,1,0
22947,2,3,0,0
22948,2,0,0,0
22949,2,0,0,0
22950,2,0,0,0
22951,2,0,0,0
22952,2,-1,1,0
22953,2,0,0,0
22954,2,3,0,0
22955,2,0,0,0
22956,2,0,0,0
22957,2,4,0,0
22958,2,-1,1,0
22959,2,0,0,0
22960,5,0,0,0
22961,2,0,0,0
22962,2,4,0,0
22963,2,2,0,0
22964,2,-1,1,0
22965,2,0,0,0
22966,2,0,0,0
22967,2,-1,1,0
22968,5,-1,1,0
22969,2,0,0,0
22970,2,0,0,0
22971,2,0,0,0
22972,2,0,0,0
22973,2,-1,1,0
22974,2,-1,1,0
22975,2,4,0,0
22976,2,0,0,0
22977,2,0,0,0
22978,2,-1,1,0
22979,2,0,0,0
22980,2,3,0,0
22981,2,4,0,0
22982,2,0,0,0
22983,2,0,0,0
22984,2,0,0,0
22985,2,0,0,0
22986,2,0,0,0
22987,5,0,0,0
22988,2,0,0,0
22989,2,0,0,0
22990,2,0,0,0
22991,2,0,0,0
22992,2,2,0,0
22993,2,-1,1,0
22994,2,0,0,0
22995,2,0,0,0
22996,2,-1,1,0
22997,2,0,0,0
22998,2,0,0,0
22999,2,4,0,0
23000,3,-1,1,0
23001,2,0,0,0
23002,2,0,0,0
23003,2,-1,1,0
23004,2,4,0,0
23005,2,0,0,0
23006,2,-1,1,0
23007,5,0,0,0
23008,2,0,0,0
23009,2,0,0,0
23010,2,0,0,0
23011,2,0,0,0
23012,2,3,0,0
23013,2,0,0,0
23014,2,0,0,0
23015,2,0,0,0
23016,2,0,0,0
23017,2,0,0,0
23018,2,0,0,0
23019,0,-1,1,0
23020,2,0,0,0
23021,2,0,0,0
23022,2,0,0,0
23023,5,-1,1,0
23024,2,-1,1,0
23025,2,-1,1,0
23026,2,0,0,0
23027,2,4,0,0
23028,2,-1,1,0
23029,2,0,0,0
23030,2,0,0,0
23031,2,0,0,0
23032,2,0,0,0
23033,2,-1,1,0
23034,2,2,0,0
23035,2,0,0,0
23036,2,0,0,0
23037,2,3,0,0
23038,2,0,0,0
23039,5,-1,1,0
23040,3,-1,1,0
23041,2,0,0,0
23042,2,0,0,0
23043,2,0,0,0
23044,2,3,0,0
23045,2,-1,1,0
23046,2,0,0,0
23047,2,0,0,0
23048,2,-1,1,0
23049,2,0,0,0
23050,2,0,0,0
23051,2,0,0,0
23052,2,0,0,0
23053,2,0,0,0
23054,2,0,0,0
23055,2,0,0,0
23056,2,4,0,0
23057,2,0,0,0
23058,2,0,0,0
23059,2,0,0,0
23060,2,-1,1,0
23061,2,0,0,0
23062,2,-1,1,0
23063,0,7,0,0
23064,2,0,0,0
23065,2,0,0,0
23066,2,0,0,0
23067,2,3,0,0
23068,2,0,0,0
23069,3,-1,1,0
23070,2,0,0,0
23071,0,7,0,0
23072,2,-1,1,0
23073,2,0,0,0
23074,2,0,0,0
23075,2,0,0,0
23076,2,-1,1,0
23077,2,3,0,0
23078,2,2,0,0
23079,2,0,0,0
23080,2,0,0,0
23081,0,1,0,0
23082,2,-1,1,0
23083,2,-1,1,0
23084,2,0,0,0
23085,2,4,0,0
23086,2,3,0,0
23087,2,0,0,0
23088,2,0,0,0
23089,0,1,0,0
23090,2,4,0,0
23091,2,2,0,0
23092,5,-1,1,0
23093,2,-1,1,0
23094,2,0,0,0
23095,2,0,0,0
23096,2,-1,1,0
23097,2,0,0,0
23098,2,2,0,0
23099,2,0,0,0
23100,2,-1,1,0
23101,2,4,0,0
23102,2,0,0,0
23103,3,-1,1,0
23104,2,0,0,0
23105,0,1,0,0
23106,2,0,0,0
23107,2,4,0,0
23108,2,3,0,0
23109,2,3,0,0
23110,2,0,0,0
23111,2,0,0,0
23112,2,-1,1,0
23113,0,1,0,0
23114,2,0,0,0
23115,0,1,0,0
23116,2,0,0,0
23117,2,-1,1,0
23118,2,-1,1,0
23119,2,0,0,0
23120,2,4,0,0
23121,0,1,0,0
23122,2,4,0,0
23123,2,0,0,0
23124,2,0,0,0
23125,2,0,0,0
23126,2,0,0,0
23127,2,0,0,0
23128,2,4,0,0
23129,2,0,0,0
23130,0,1,0,0
23131,2,4,0,0
23132,2,-1,1,0
23133,2,3,0,0
23134,2,4,0,0
23135,2,4,0,0
23136,2,-1,1,0
23137,0,7,0,0
23138,2,0,0,0
23139,2,4,0,0
23140,2,4,0,0
23141,2,0,0,0
23142,2,4,0,0
23143,2,-1,1,0
23144,2,4,0,0
23145,2,4,0,0
23146,2,0,0,0
23147,0,7,0,0
23148,2,0,0,0
23149,2,0,0,0
23150,2,0,0,0
23151,2,0,0,0
23152,2,0,0,0
23153,0,-1,1,0
23154,2,0,0,0
23155,2,0,0,0
23156,2,0,0,0
23157,2,3,0,0
23158,2,0,0,0
23159,2,0,0,0
23160,2,2,0,0
23161,2,0,0,0
23162,2,0,0,0
23163,2,0,0,0
23164,2,0,0,0
23165,2,0,0,0
23166,2,0,0,0
23167,2,0,0,0
23168,2,0,0,0
23169,2,4,0,0
23170,2,0,0,0
23171,2,0,0,0
23172,2,0,0,0
23173,2,3,0,0
23174,2,-1,1,0
23175,2,0,0,0
23176,5,0,0,0
23177,2,0,0,0
23178,2,0,0,0
23179,2,-1,1,0
23180,2,-1,1,0
23181,2,0,0,0
23182,2,0,0,0
23183,2,0,0,0
23184,2,0,0,0
23185,2,0,0,0
23186,2,0,0,0
23187,2,0,0,0
23188,2,0,0,0
23189,2,-1,1,0
23190,2,0,0,0
23191,2,-1,1,0
23192,2,3,0,0
23193,2,-1,1,0
23194,2,4,0,0
23195,0,6,0,0
23196,2,0,0,0
23197,2,4,0,0
23198,2,0,0,0
23199,2,3,0,0
23200,3,-1,1,0
23201,0,1,0,0
23202,2,0,0,0
23203,2,0,0,0
23204,2,0,0,0
23205,2,0,0,0
23206,2,-1,1,0
23207,2,0,0,0
23208,2,0,0,0
23209,2,0,0,0
23210,2,0,0,0
23211,2,-1,1,0
23212,2,3,0,0
23213,0,1,0,0
23214,2,-1,1,0
23215,2,0,0,0
23216,2,2,0,0
23217,0,1,0,0
23218,2,3,0,0
23219,2,0,0,0
23220,2,-1,1,1
23221,0,7,0,0
23222,2,0,0,0
23223,2,2,0,0
23224,2,0,0,0
23225,2,0,0,0
23226,2,0,0,0
23227,2,0,0,0
23228,2,4,0,0
23229,2,-1,1,0
23230,2,0,0,0
23231,2,0,0,0
23232,2,2,0,0
23233,0,5,0,0
23234,2,2,0,0
23235,2,0,0,0
23236,2,4,0,0
23237,2,-1,1,0
23238,2,0,0,0
23239,2,4,0,0
23240,0,1,0,0
23241,2,-1,1,0
23242,2,0,0,0
23243,2,-1,1,0
23244,2,0,0,0
23245,2,2,0,0
23246,0,1,0,0
23247,2,0,0,0
23248,2,0,0,0
23249,2,0,0,0
23250,2,0,0,0
23251,2,-1,1,0
23252,2,4,0,0
23253,2,0,0,0
23254,2,-1,1,0
23255,0,1,0,0
23256,2,0,0,0
23257,2,0,0,0
23258,2,0,0,0
23259,2,0,0,0
23260,2,0,0,0
23261,2,0,0,0
23262,2,0,0,0
23263,0,5,0,0
